id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
3135,6.438224954763427e-05,6.645861958531896e-06,1.732469314674745e-07,4.868855896233981e-08,5.890934517083224e-06,0.0004894487792626023,1.6413382653013286e-08,3.734938945854083e-05,9.047905768966302e-05,0.00011119672126369551,2.9156208256608807e-06,0.0018525577615946531,3.564137784906052e-07,1.3083801604807377e-05,0.00019397602591197938,1.9837038053083234e-05,0.00014450943854171783,3.8141884317610675e-08,1.5996407682905556e-06,4.6836014178097685e-08,1.5235831085647078e-07,0.00040732044726610184,4.209603332583356e-08,5.078419235360343e-06,2.1569246655417373e-06,2.1679433359622635e-08,0.0003010978107340634,2.1564194874201803e-09,2.4711358491913415e-05,0.00023725416394881904,1.3032861261308426e-06,8.356229272976634e-07,5.182966447137005e-07,0.009308554232120514,0.00707912677899003,6.0093575484643225e-06,0.00011092441127402708,6.749413916651292e-09,1.0561691397015238e-06,1.227735174325062e-05,2.638858553893897e-08,0.0006445609033107758,0.5996600389480591,0.37793439626693726,0.000891632167622447,1.07563773781294e-05,1.7709642463614728e-07,7.945759961103249e-08,1.9980507204309106e-06,4.178820290690055e-06,0.00029620222630910575,5.647859325108584e-06,1.8702023396599543e-07,2.0089071313122986e-06,1.0176626119573484e-06,8.775181470355164e-08,3.0835294637654442e-06,8.548829555365955e-07,5.505833087227074e-07,1.3400839407040621e-06,8.2160504462081e-06
3136,8.023223330155815e-08,2.566031014339387e-07,2.580370761506856e-08,1.0052684906725062e-08,3.2317025574699065e-13,3.1314402459958757e-11,2.145895632565953e-05,1.5070401870875827e-10,0.0036128461360931396,9.263608831133752e-07,2.354314521113565e-10,1.4218613841876504e-06,8.482823432132136e-06,7.95907673101226e-10,2.184832981200202e-09,8.180708888083643e-10,0.00014946381270419806,0.00010478751210030168,3.3499063079034386e-07,2.1126869143017757e-09,5.728243479552475e-08,1.8336881169034314e-07,1.2839736869205143e-12,8.285052873792387e-14,8.627899887869717e-07,2.1291552965152505e-09,3.373630897840485e-05,2.0777497411472723e-07,0.9830517768859863,4.174147761659697e-06,1.0942489137022449e-09,1.037686672700211e-10,3.759657920454629e-05,1.7192047785385967e-09,3.5749916915683855e-10,5.79355550200944e-08,0.0004333069664426148,1.0638185585776228e-06,0.00020585721358656883,0.00972336158156395,2.1163182317707196e-11,8.234180698396543e-11,1.275204741801872e-08,3.962113623856567e-06,1.4126328551355982e-06,2.756715730356518e-06,1.1530785007374256e-11,5.757092367275618e-05,0.00011594121315283701,0.0020198370330035686,1.2218597245094998e-09,0.00037534243892878294,1.026320933306124e-05,3.971819069192861e-07,1.2769133945766953e-06,2.1650050641142116e-08,1.2954494366113067e-08,1.4972981432492816e-07,4.2012526790813354e-08,1.5261171029123943e-06,1.6966108887572773e-05
3137,0.00035619467962533236,1.0015081898018252e-05,1.7253270243600127e-06,3.900441924997722e-07,1.4668426047137473e-05,5.0927133997902274e-05,1.9656349650176708e-06,1.706100556475576e-05,0.00038246126496233046,0.0036486878525465727,7.956047738844063e-06,0.004533286672085524,7.161826488299994e-06,4.663386062020436e-05,0.00034644946572370827,4.455602720554452e-06,0.00038192179636098444,1.3873495845473371e-06,6.616061909880955e-06,2.2493590279282216e-07,7.128102907927314e-08,9.26017964957282e-05,1.1152696970384568e-06,4.80388450796454e-07,0.00012572016566991806,1.5932425156961472e-08,0.006935025565326214,7.466911711162538e-08,0.0010798571165651083,0.008631416596472263,1.7438285794924013e-05,1.5038261153677013e-05,1.1754375009331852e-05,0.0011792449513450265,0.00568315340206027,1.648014222155325e-05,0.0012670117430388927,3.8676199665133026e-07,1.955557854671497e-05,0.0004991970490664244,4.642753026473656e-08,0.00010075113823404536,0.30733853578567505,0.6488551497459412,0.006509170867502689,5.888250962016173e-05,1.5963993860168557e-07,1.0197778465226293e-05,0.00013101259537506849,0.000392580172047019,0.0003883230092469603,2.593053795862943e-05,3.3474318570370087e-06,7.018134965619538e-06,3.385597301530652e-05,3.790597133956908e-07,5.252251412457554e-06,9.926105121849105e-05,1.99655769392848e-05,1.1184293725818861e-05,0.0006132170674391091
3138,0.0034289315808564425,1.775938017090084e-06,7.677607936784625e-05,0.0002784085809253156,9.316798241343349e-05,7.592413567181211e-06,0.0001024453085847199,6.919834413565695e-05,0.0011715437285602093,0.00010112777817994356,4.51234845968429e-05,2.306693932041526e-05,9.237071935785934e-06,4.2252810089848936e-05,7.703652227064595e-05,9.213797602569684e-05,3.1935958304529777e-06,5.0349543016636744e-05,0.00011756899039028212,2.0252113245078363e-05,4.999875818612054e-05,6.067137292120606e-05,0.0006191948195919394,5.976625106995925e-05,0.0003009412903338671,4.322035238146782e-06,0.9697829484939575,0.0003039829898625612,0.00061052042292431,0.0006192133878357708,1.29735208247439e-05,1.5246767361531965e-05,0.0016667197924107313,6.942073468962917e-06,4.933690797770396e-05,0.00023331158445216715,0.00016897691239137203,3.320198447909206e-05,0.00025453069247305393,2.51154324359959e-05,5.4354200983652845e-05,1.7409040538041154e-06,2.2698688553646207e-05,5.9964815591229126e-05,4.137968790018931e-05,8.904418791644275e-06,1.0549973012530245e-05,0.00045071940985508263,0.0005571786314249039,0.012621086090803146,0.002052543917670846,7.077177542669233e-06,1.1296233424218372e-05,1.0002813723986037e-05,0.0001643122814130038,4.9001308070728555e-05,6.462145847763168e-06,0.00025995090254582465,8.688783418620005e-05,8.066974260145798e-06,0.0028268718160688877
3139,0.011056497693061829,0.00351111963391304,0.013489496894180775,0.027880070731043816,0.002645457163453102,0.01550760306417942,0.011680115945637226,0.012971410527825356,0.0107114864513278,0.0019704876467585564,0.004780072718858719,0.0024517234414815903,0.0010376173304393888,0.0037013159599155188,0.00479746563360095,0.007042298559099436,0.0020940254908055067,0.0017239520093426108,0.005444321781396866,0.0006952036637812853,0.00965805258601904,0.012888386845588684,0.0064525599591434,0.019575078040361404,0.019197341054677963,0.0030591764952987432,0.4319053888320923,0.032937318086624146,0.004710275214165449,0.0025726084131747484,0.007584007456898689,0.0040961806662380695,0.003128213807940483,0.0007373722619377077,0.0006784662255086005,0.009210322052240372,0.014075265266001225,0.011994665488600731,0.004288347437977791,0.0012548156082630157,0.030528666451573372,0.003599154530093074,0.0019576235208660364,0.006304460112005472,0.004856802523136139,0.006817403249442577,0.0018232185393571854,0.005866288207471371,0.0019615564960986376,0.010163454338908195,0.0018800615798681974,0.010160739533603191,0.0011771639110520482,0.011337514035403728,0.04667607322335243,0.05107869580388069,0.041766099631786346,0.0004696363175753504,0.00745324557647109,0.001888412982225418,0.00703816581517458
3140,0.010121827945113182,1.9478160538710654e-05,4.505629021878121e-06,1.6546326151001267e-05,0.0013808554504066706,8.26091127237305e-05,1.0174760973313823e-05,0.0003522697661537677,0.012363303452730179,0.0023373414296656847,0.0011073118075728416,0.0015937064308673143,1.231148598890286e-05,0.0017829661956056952,0.001346868579275906,0.0013127413112670183,4.625497695087688e-06,4.6779357944615185e-05,6.513713742606342e-05,0.0003447067574597895,0.00029556217486970127,0.0002669318928383291,0.0013736061519011855,0.0009423349401913583,7.266455213539302e-05,5.235074058873579e-05,0.3006243407726288,6.864549504825845e-05,0.0002962353464681655,0.0027947756461799145,6.834977102698758e-05,9.32074326556176e-05,0.001799747464247048,0.000627783709205687,0.0017609978094696999,0.0006974293501116335,0.00011817645281553268,3.670206569950096e-05,0.00014129996998235583,2.606729140097741e-05,0.00013355207920540124,0.00013870844850316644,0.0012227887054905295,0.0008643109467811882,0.00018352748884353787,7.227551395772025e-05,0.0005883623380213976,9.528093505650759e-05,0.00038126824074424803,0.00744855310767889,0.6402694582939148,1.0364854006184032e-06,1.7723941709846258e-05,1.0541236861172365e-06,2.19375106098596e-05,2.455445155646885e-06,9.523346307105385e-06,0.001273301662877202,4.990057641407475e-05,0.00015833706129342318,0.0006032591336406767
3141,6.637056912950356e-07,1.1197528321238437e-10,3.793242910887784e-07,1.052792231348576e-05,2.4373655833187513e-05,1.0549828175498988e-06,1.8160189796390114e-08,7.141682999645127e-06,2.9783146615613987e-08,5.779982048537136e-10,4.804813329428725e-07,2.533970588913803e-09,2.6369527859060327e-06,9.659318483956625e-11,5.51394123249338e-06,8.962877473095432e-05,1.9094573872280307e-05,1.265665446226194e-06,0.9850839972496033,0.00029507302679121494,8.025693887248053e-07,1.4612975274275186e-09,3.9852430688824825e-08,3.928176681711193e-07,3.473242315976677e-07,7.766117050778121e-05,3.3532607631059363e-05,2.9464611306373456e-10,2.0738659713970264e-06,3.0660547017946627e-11,1.0231301139640436e-08,4.4354648842670485e-09,2.8498420761025045e-06,1.974121914827265e-06,0.013744593597948551,2.3457902287304933e-08,3.988575442148701e-11,8.366182096056218e-13,0.0001334816770395264,3.223372235794386e-09,6.838570811851241e-07,8.690548725098779e-09,6.169275224010562e-08,4.410361498230486e-08,5.50811165567211e-08,2.742227560477428e-13,0.0001211197959491983,6.815449982155997e-09,4.3246058112345054e-07,1.334650505668833e-07,2.6258328844619427e-08,0.00022970822465140373,1.2305870313866762e-06,3.213005402358249e-05,2.6288056800827242e-11,3.4621899658304756e-07,7.877086538599087e-09,5.662819830831722e-07,3.247609754453151e-07,3.490034927722263e-08,7.327590719796717e-05
3142,0.000361083511961624,1.0661816531865043e-06,1.411392804584466e-05,7.437662861775607e-05,0.00032058911165222526,6.0587779444176704e-05,0.00011668424849631265,1.3700146155315451e-05,0.00023706103092990816,2.7022158974432386e-05,3.379642294021323e-05,9.469924407312647e-06,1.9168852816164872e-07,3.873692548950203e-05,2.123610465787351e-05,2.1026602553320117e-05,1.0418239071441349e-05,5.85348425374832e-06,6.951081741135567e-05,3.880956683133263e-06,3.4960270568262786e-05,2.6669291401049122e-05,7.354931585723534e-05,0.00028878278681077063,0.00014105296577326953,1.567878462083172e-05,0.9945871829986572,9.48383330978686e-06,7.633199857082218e-05,9.454345126869157e-05,8.507255188305862e-06,8.322486792167183e-06,2.0337665773695335e-05,1.8444443412590772e-05,6.471080996561795e-05,5.829298970638774e-05,0.00016381603199988604,1.2415021956257988e-05,3.7619985960191116e-05,1.936131411639508e-06,1.8503833416616544e-05,2.2485482986667193e-05,4.576712672132999e-05,0.00022868359519634396,2.654599302331917e-05,2.0547838630591286e-06,2.5665785869932733e-05,0.0002446244179736823,2.637890247569885e-05,0.0006474349065683782,0.001016561989672482,2.1380924408731516e-06,2.2984335146247759e-07,2.1408173779491335e-05,1.128593157773139e-05,3.228585046599619e-05,2.4419261535513215e-05,0.00022829028603155166,6.744889105902985e-05,2.1864625523448922e-05,0.0001028951519401744
3143,5.812823019368807e-06,0.0001878567854873836,3.167420548066957e-09,2.0983343951286315e-09,1.5268558986591962e-11,1.5998011804185808e-08,2.8748791010002606e-06,2.2002124921982613e-07,0.9799500703811646,1.1441899005149025e-05,1.1726299931069661e-07,1.9257606254541315e-05,2.874987217182934e-07,2.649749717420491e-07,3.285687739662535e-07,4.73753061669413e-07,1.3813046280120034e-05,8.482706107315607e-06,7.89445380178222e-08,4.1085706925514387e-07,4.299233842175454e-05,4.199802424409427e-05,3.0502400605314506e-10,8.87527384918485e-09,3.1833572222694784e-08,1.5574112239846727e-06,0.0007015054579824209,2.2536537471751217e-06,0.014123336412012577,5.426731149782427e-06,7.141423452594609e-08,7.1257315603645566e-09,6.023482637829147e-05,8.284547448056401e-07,4.136614606409239e-09,9.92914010566892e-07,0.00013307823974173516,2.7245649107499048e-05,0.00013083075464237481,2.7491383661981672e-05,1.7297456622600293e-07,3.285280172349303e-07,1.2113426350879308e-07,1.4226723578758538e-05,1.6556507034692913e-05,0.0031594070605933666,1.1107617581274098e-07,1.667716605879832e-05,3.550030669430271e-05,0.0010069068521261215,0.00017199740977957845,2.068041339953197e-06,1.2660359516303288e-06,8.563626252566792e-09,5.18144133820897e-07,1.763945078891993e-08,1.0810612138811848e-06,5.769913613562494e-08,6.702207233644231e-09,7.097708294168115e-05,3.605133827022655e-07
3144,0.012752019800245762,0.00024966354249045253,0.0012291143648326397,0.0001923417585203424,1.0791683962452225e-05,4.650627829505538e-07,0.00011956525850109756,0.0019878563471138477,0.0012463044840842485,0.004727263003587723,2.348975613131188e-06,8.101952516881283e-06,0.0011233208933845162,2.6893061999544443e-07,0.00025424003251828253,0.00011474620259832591,0.0008287483942694962,0.0010532505111768842,0.0043712095357477665,0.0017421115189790726,1.3868165638086793e-07,2.366319904467673e-06,0.0023229748476296663,8.842868481906407e-08,0.00015956339484546334,7.046436394375633e-07,0.05821012333035469,3.6861703847534955e-05,0.00761629082262516,0.00451088510453701,0.0010121697559952736,0.0008301734342239797,0.029829785227775574,0.0002030633040703833,0.009412319399416447,0.0003299521340522915,9.773654028322198e-07,1.2744897503580432e-05,0.0028867432847619057,0.0002879142411984503,4.8471727495780215e-05,1.4582659559891908e-06,5.255483483779244e-05,0.00021849847689736634,0.004259020555764437,7.869621185818687e-05,1.2513070032582618e-05,0.0010097622871398926,0.2532886564731598,0.050454579293727875,0.0006183705991134048,7.963465031934902e-05,0.0008333768928423524,1.258663360204082e-06,0.00011701382754836231,4.2953688534908e-05,1.1753018043236807e-06,0.0002047195885097608,1.2661487744480837e-05,1.5866227840888314e-05,0.5389691591262817
